DAUID,total_area_km2,canopy_area_km2,canopy_proportion
48190184,0.060809210097792527,0.001544102982754334,2.5392584121239676
48190187,0.03711600673726995,0.0021620887881180807,5.825219300725647
48190190,0.041806340483853434,2.813362593356302E-4,0.6729511745814937
48190191,0.08678086936775332,0.0024378749869781373,2.8092308877975136
48190197,0.04341413468704363,0.003929515605775512,9.051235580535995
48190199,0.02249535283276056,0.0011754582364825645,5.225338074140871
48190204,0.039469276137657536,0.00336910911259137,8.536029647062394
48190205,0.07640142190142368,0.003666518857967617,4.799019136971448
48190206,0.033299689894799596,0.0028098171650909917,8.437967962968328
48190208,0.09042775797088806,0.009547473266431863,10.558122285311484
48190210,0.010756332424456014,8.910272283951437E-4,8.283745734459357
48190211,0.06801432894379014,0.006870175755650397,10.101071145358494
48190212,0.04255025501027993,0.0034700166642932318,8.155101922314904
48190213,0.04915171160673472,0.005469578454397703,11.127951144733414
48190214,0.08407259391475864,0.006046699991133625,7.192236743955331
48190216,0.07873624444976629,0.0024568585464706584,3.120365422100026
48190217,0.027462974548970523,0.001897266669861477,6.908452929883365
48190218,0.05397662603387137,0.003261888842341476,6.043150678396568
48190219,0.03723389820845643,0.003987085875878616,10.70821500761659
48190220,0.05919753995529139,0.003579470912230249,6.0466548355448975
48190221,0.02496747603890335,0.001846315747941242,7.394883427801771
48190224,0.020591830542186287,7.790380144862568E-4,3.783238274471272
48190225,0.04407222030304585,0.0023222345754375594,5.269157213931128
48190226,0.022658996874805923,2.4433790158430744E-4,1.0783262071763724
48190227,0.0732688978760545,5.919377710445256E-4,0.8078977413388672
48190228,0.029630071311310218,0.001039232222579507,3.5073564678962397
48190234,0.025296373247637477,0.002740646610161372,10.834148371120083
48190238,0.05380301227689909,0.00473258006004914,8.796124714528531
48190241,0.07516241285828085,0.010557394758223098,14.04610942723343
48190243,0.0367319042737129,0.003177592782547893,8.650770618559871
48190245,0.01565447305091413,7.810585453547688E-4,4.989363377575712
48190266,0.08121582306776097,0.005851885582896774,7.205351570486895
48190267,0.04008237207268748,0.003740431082817154,9.331860589573042
48190360,0.41328695046943187,0.001799254350347145,0.4353523256186682
48190363,0.11083155058610561,9.433145442616707E-5,0.08511245572882288
48190364,0.08563658262358256,1.0875215578219468E-4,0.1269926384851403
48190367,0.09330159186565398,0.004440836928627534,4.759658265018614
48190368,0.05750519646989458,0.004289599517190695,7.459498933172775
48190369,0.015016852605557,7.331290050558016E-4,4.882041692175274
48190372,0.10494884821232166,0.012446081121127755,11.859187912141858
48190376,0.09455766415657811,0.005149254853373419,5.445624000236261
48190377,0.0310463739579052,0.003374979875356542,10.870769900319345
48190378,0.04501302758885699,0.009167415239551032,20.36613782855262
48190379,0.08145750096760573,0.01015657018252962,12.468551160891513
48190382,0.03910994593661958,0.004657554955436201,11.908875974883976
48190383,0.07539705163237664,0.0028194936996286976,3.73952779132011
48190384,0.056283494070244446,0.0011580003147742331,2.0574421220704497
48190385,0.05293522748368391,0.0028843721465844695,5.448870787366527
