DAUID,total_area_km2,canopy_area_km2,canopy_proportion
35190283,0.06458238434593509,0.004411987677163934,6.831565173455277
35190284,0.019076479121764484,0.0035430815226821337,18.57303698479563
35190285,0.03655386841204606,0.004197220383633115,11.482287828803234
35190286,0.04106403839778429,0.00680672083615906,16.575868087358728
35190287,0.013957463009263699,0.004589558852023711,32.882471900355945
35190288,0.2945780009505866,0.006678134431985084,2.267017363969855
35190289,0.03586713622606653,0.006155685594665084,17.16246749075948
35190290,0.07947875353951532,0.008136558610684488,10.237400875492021
35190291,0.046208824944580715,0.00812200377481544,17.576737310581567
35190292,0.025242049359321794,0.002884169166519126,11.426049943341916
35190293,0.027381393005797713,0.008273453752295634,30.21560572372567
35190294,0.027576653526844852,0.005268344768843236,19.10436581333082
35190295,0.013035980883679452,0.0029350096679643086,22.514682202693532
35190296,0.0471944401588098,0.005891475405259936,12.48340987928887
35190297,0.03322262596592832,0.004036168092233762,12.148853303688517
35190300,0.03852461417144085,0.0071538482106487,18.56955186835331
35190301,0.04929096449014987,0.012200705194040122,24.752417243688278
35190302,0.02705126653649361,0.007197839983268581,26.608144108736308
35190303,0.026126290004110587,0.007884579207672793,30.178717324320715
35190304,0.058690915954251015,0.013640531705624456,23.241299754560167
35190305,0.05199117857197513,0.013671546151938847,26.29589581819604
35190306,0.03451497022458485,0.007496094471621508,21.71838603030889
35190307,0.06143493932967408,0.009817474325617857,15.980278376991668
35190308,0.415310892056356,0.03448691759535568,8.303879877697968
35190309,0.04574944827992807,0.012678889712828977,27.713754350108005
35190310,0.04654960953073422,0.006464630419394541,13.887614707329158
35190320,0.07652099362595159,0.016995082738823466,22.209699500111686
35190326,0.016899032216679565,0.00377712347805547,22.35112300885136
35190327,0.008770462849319215,5.30471351369222E-4,6.048384908333527
35190328,0.009658417927541909,0.0031934682420959684,33.06409254655968
35190329,0.024851407136865684,0.0043335394486067325,17.437803118110633
35190332,0.053097720582763665,0.008909561601220629,16.77955570114023
35190334,0.025317464514430402,0.0056493652285374875,22.314103473187345
35190336,0.03500938936268438,0.006592818359623703,18.831571985802245
35190337,0.007508842225317167,0.0015328733697928647,20.41424395127862
35190338,0.0283496116228791,0.0038331500817352696,13.520996804914912
35190339,0.017340125479980976,0.0037358924049688278,21.544782990652998
35190340,0.015343933968624428,0.002522434533200313,16.43929476207494
35190341,0.028666633329308047,0.00683211592676289,23.832990251345304
35190342,0.05100690477682921,0.01582997210788212,31.034959241583245
35190343,0.010441072522312978,0.001162425284244032,11.133198067151472
35190344,0.03843591764219828,0.00881641471716166,22.937958185970917
35190345,0.027132728523747273,0.004211514252216673,15.521897285526023
