DAUID,total_area_km2,canopy_area_km2,canopy_proportion
10010568,0.16828277490508198,0.01577266410357462,9.372714535085967
10010569,0.12201513309872823,0.016001322028698896,13.114211018195151
10010570,0.18000179262951674,0.01366577293359439,7.5920204648859
10010571,0.25066492340975094,0.032236470415281555,12.860383485959867
10010572,0.18853434952009562,0.0052772339377335446,2.7990835363245314
10010573,0.17035131420677752,0.019485613015700315,11.438487050383477
10010574,0.07605353639576437,0.008599122865552769,11.306670633703336
10010575,0.35949199873724125,0.021758434961727795,6.052550554158898
10010576,0.10451063820171186,0.005170208366650227,4.9470641990257604
10010577,0.05854798456320515,0.004994178600290706,8.530060663145917
10010578,0.09253652532295002,0.007813521155846822,8.443715742057355
10010579,0.13899692779554954,0.014736588992428076,10.60209691404411
10010580,0.0977467863181635,0.014120699739797177,14.44620357526091
10010581,0.07199963916369184,0.006019039300415094,8.35981870232815
10010582,0.09909335501536179,0.00767475887966857,7.744978337325245
10010583,0.07295907794106687,0.0031286138871994672,4.288176297576874
10010584,0.11919813742706743,0.006554829317568568,5.49910381072792
10010585,0.07706612259579707,0.0070029641357508355,9.086955331177846
10010586,0.12562283026276738,0.006009035043652616,4.783394094117618
10010587,0.07904822099615436,0.004409648096327688,5.5784280035122045
10010588,0.10679454072680558,0.00920888209458542,8.622989557249884
10010589,0.17959066386833328,0.009913538317784375,5.520074431626622
10010590,0.16077685461421376,0.022920200619926168,14.255908087593516
10010591,0.14356935485209857,0.006213796330301438,4.328079858478663
10010592,0.23820014093778438,0.025149068334598148,10.557956949810054
10010593,0.16866929942669104,0.00708059586296292,4.197916210614468
10010594,0.03385950254737553,0.001370932374715337,4.048885162436028
10010595,0.04618027802660751,0.0029323894347931838,6.34987392909077
10010596,0.0479244651219673,0.002567690440673687,5.357786329255715
10010597,0.0594773113972751,0.006123791147487072,10.296012048331473
10010598,0.07634114630769932,0.011709505239007087,15.338393258873733
10010599,0.10619158611699366,0.016505140593564508,15.542795052877754
10010600,0.07510744718175218,0.01620466100972447,21.57530526967703
10010601,0.06140010876605456,0.01668426533665803,27.173022445657345
10010602,0.1872684519565552,0.018519282096069935,9.889162804830717
10010603,0.06611829846885214,0.006820455345634385,10.315533677636083
10010604,0.0836232727460275,0.017851998396231177,21.34812213156203
10010666,0.17944350217052854,0.010204533324903365,5.686766698972362
10010667,0.10968192483410981,0.0018235155150111977,1.6625487907594647
10010605,0.14040579375563614,0.00795019201365312,5.662296263564256
10010607,0.12843816979061506,0.004673124683479938,3.63842360187649
10010608,0.2225586295219857,0.005083045782170809,2.2839131392425625
10010610,0.12735198188638422,0.005097813899309963,4.002932521189914
10010611,0.029453070792711707,7.228294411556392E-4,2.45417344168577
10010614,0.05913345514172033,0.0014146402979191607,2.3922841892610665
10010617,0.23947159008705154,9.046537584309481E-4,0.37777080700975546
10010618,0.039923362354672705,2.5280255670991596E-4,0.6332196032590113
10010619,0.07908713997296273,7.592779043798353E-4,0.9600522975535684
10010668,0.4004151926165709,0.03131499818209855,7.82063187399713
10010803,0.1324369048437733,0.007298860503209578,5.511198341443831
10010804,0.18002074443934166,0.006113725367543742,3.3961227005167585
10010805,0.11140230602403686,0.0040418892358010895,3.628191713490191
10010806,0.07336164961986125,0.003119570665916509,4.252318046392383
10010817,0.19301195011299724,1.9355542294160992E-4,0.10028157470472399
10010818,0.0666716577938067,0.0017459832139015195,2.6187787609860638
10010820,0.04264727778100795,1.1371304833117653E-4,0.26663612368200484
10010828,0.22036176973984303,0.0012949613373267885,0.5876524493588916
10010830,0.16989105657673215,0.00607314408864975,3.574728541350135
10010832,0.05449692085283567,0.0011679202974270377,2.143094103574967
10010833,0.3553212372700045,0.0067874304803359755,1.9102236985565506
10010620,0.18318985308285912,7.724661197127083E-4,0.42167516743589056
10010621,0.045385264700823796,1.0291866625430537E-4,0.22676669825049464
10010622,0.0450794819793432,9.887683823763158E-5,0.219338896314159
10010623,0.07053339978612616,6.505529003531325E-4,0.9223331107330168
10010624,0.03455286746431498,0.0023830485467151103,6.896818474403727
10010625,0.04017576752932517,0.0030357538200658906,7.556181267352335
10010626,0.04603482055670355,0.005207534284122317,11.312163751584343
10010627,0.04271564904479155,0.005784574577286206,13.542050060436894
10010628,0.03966350010649466,0.002513661456569502,6.337467570487823
10010629,0.09002575283263624,0.0031610760426308607,3.511301981009265
10010630,0.027324721051181715,0.0022840036374395965,8.358744571120956
10010631,0.015944984965261314,5.988089169551344E-4,3.7554686834746773
10010632,0.057829241802640145,0.0016511193331519753,2.8551633770107547
10010633,0.04445495979400929,0.0022061874790343574,4.962747664731126
10010634,0.144310103813135,0.0030519951514272124,2.1148866716769845
10010635,0.028196580215143714,6.188408670215043E-4,2.194737313176509
10010636,0.24476315908046273,8.613424338462307E-4,0.3519085294871013
10010637,0.1470033966617321,7.43675745101536E-5,0.05058901780431647
10010638,0.037586616828563874,0.0011376688394864397,3.026792341208721
10010639,0.028797189685870788,0.002344660854998524,8.141978021379362
10010640,0.02856883468504764,0.0021588002944609697,7.5564870540233935
10010641,0.028471339177541927,0.0013654032631233624,4.7957114156414065
10010642,0.03749574307914074,0.0019851634984867244,5.294370335045023
10010643,0.07401188059871316,0.0024991225757435244,3.37665055329911
10010645,0.03246735179648898,0.00402659248915373,12.401973879462403
10010646,0.07586773016036041,0.002635239209246167,3.4734652053990596
10010647,0.05739010135698186,0.0063655252572412625,11.091678018907796
10010648,0.02562082994292672,0.003218261196790725,12.56111220424851
10010649,0.029060251550903436,0.0025954196122884754,8.931167053878402
10010650,0.029178926109622538,0.004139258363115086,14.18578033874267
10010651,0.12083610577422665,8.891550880775733E-4,0.7358356034237764
10010652,0.027858344492396464,4.70574080210106E-5,0.16891674246419863
10010653,0.06857069656687538,2.5992102383492045E-4,0.3790555395356464
10010654,0.037444008184531245,0.0017744870941512722,4.739041518755845
10010655,0.024603195403776708,0.0020153496311206454,8.191414155948538
10010656,0.06261686630890881,0.002308775788655235,3.68714681003887
10010657,0.025923855792975677,0.001192355618133965,4.599453212731747
10010658,0.026797915902511737,0.0014285945328918162,5.330991178899534
10010659,0.024838157183468604,7.300883340349386E-4,2.9393820509391877
10010660,0.017546412369295643,5.521615930117813E-5,0.31468631956809895
10010661,0.13556272192408755,0.0015256440795019563,1.1254156436577651
10010662,0.024859023222036366,7.296375001771774E-4,2.9351012453714906
10010663,0.0330618617966613,0.0011616614013524615,3.5135994714906533
10010664,0.02157766479364121,0.0013811158775822781,6.400673524177108
10050101,0.1716779833746981,0.004256699480423038,2.4794673124348865
11020130,0.15495151722971318,0.0034123022180281423,2.2021741245485567
11020131,0.19695114464363553,0.0051457893315053444,2.612723749748276
11020132,0.12515516997840806,0.005265685152449559,4.207325317330481
11020133,0.18804980329787965,0.003416377398648683,1.8167407456613938
11020134,0.1541196716226864,0.0037342372911315343,2.4229465660124436
11020135,0.10909815397422465,0.002617978125420504,2.399653917186374
11020136,0.05329714472423848,7.855080368427671E-4,1.473827614794407
11020137,0.12824180244529895,0.0019945832641505724,1.5553300297704051
11020138,0.10232065685361227,0.004896961287190635,4.78589703953582
11020139,0.28464660002579806,0.0023817468402834515,0.8367382010069992
11020140,0.0517113320507026,0.004551238732966947,8.801240564649328
11020141,0.060133869132351,0.00768058792381684,12.77248252047832
11020142,0.06261047396059456,0.0021550111778189164,3.4419339792495824
11020143,0.08115707547282686,0.010208012225278706,12.578092748914504
11020144,0.08064085611720928,0.0027562383744634883,3.4179180469728285
11020145,0.09110395067319076,0.00692928911170352,7.605915067899034
11020146,0.03835401924330444,0.003634062012909673,9.475048729199562
11020147,0.04236384760209537,0.00425640465526604,10.047257027370463
11020148,0.12332926013966126,0.012951060333454624,10.50120654156889
11020149,0.08158424530378448,0.011503129707781003,14.099694941037106
11020150,0.0581657022409077,0.0080795112386645,13.890507511112302
11020151,0.05871126244332943,0.006292239432619128,10.717261340944017
11020152,0.03630293863024081,0.004629578465684017,12.752627308874438
11020153,0.03134781253552899,0.005440624393349063,17.355674776933053
11020154,0.04066121878373555,0.0035573456172047872,8.748743209408476
11020155,0.06399073788689623,0.006449014813149681,10.078044145307917
11020156,0.03557424729871063,0.0036444423441837773,10.244608448302625
11020157,0.09757667797592849,0.0027658802669043615,2.834571051482902
11020158,0.04845455097819281,0.00446614586325743,9.217185533857158
11020159,0.06517296481478851,0.008166314794439413,12.530218346897085
11020160,0.03613888606005485,0.006070032183089905,16.796400899028406
11020161,0.03355268563060131,0.0029302815974812857,8.7333742214923
11020162,0.040330799767412426,0.0022587671250074493,5.600600875841171
11020163,0.05850611122617692,0.0028510012562249234,4.872997361255695
11020164,0.03442447607095512,0.008616125424195509,25.029067708789825
11020165,0.04192045210757965,0.00808803146775165,19.2937601125949
11020166,0.04477374744834539,0.012603386421884518,28.14905416712059
11020167,0.06632578440248481,0.01358289597239914,20.479058174380633
11020168,0.05227734036247137,0.014215550632726903,27.192566672599703
11020169,0.06385268501932372,0.01783893878325692,27.937648632721285
11020170,0.02686142222879879,0.004343096246042442,16.168526778102247
11020171,0.024836639225504047,0.010662265559748132,42.929582633705735
11020172,0.03587790293015931,0.0038483103246326573,10.726129484557278
11020173,0.04575748110340752,0.00941396817128002,20.573615383253625
11020174,0.06950588666985552,0.0033164071673369862,4.771404734522006
11020175,0.15210308351254215,0.01071454831978083,7.04426765871405
11020176,0.04579802834983545,0.005175273279734456,11.300209782400056
11020177,0.11248848066849398,0.008205334802956907,7.294377836907771
11020178,0.06364736221348287,0.010527133726436703,16.53978006366879
11020179,0.07632809808076649,0.007558128762337049,9.902157858485383
11020180,0.14292172914537574,0.019733617166944342,13.80728968572154
11020181,0.0742834082599284,0.007900431221519712,10.635526030085964
11020182,0.06724054048503401,0.0048460946349653524,7.207102441486124
11020183,0.08684391304890388,0.007187716995287636,8.276592731651856
11020255,0.1738872628111695,0.013361824090726946,7.6841879472431724
11020256,0.09981589947393717,0.0035622214324925443,3.568791596595964
11020257,0.11818936886980361,0.011003232685242666,9.309832847456638
11020258,0.06875674949018781,0.0065438701431776896,9.517422204654332
11020259,0.024326402875554813,0.00450161813938127,18.50507106377355
11020260,0.16693858437058784,0.016127007487695362,9.660443419056994
11020261,0.32902927270567006,0.022378196888896768,6.801278410542812
11020262,0.21933518191820112,0.003399949005154067,1.550115661071667
11020265,0.10566451087379561,0.025256602159389817,23.90263481137578
11020266,0.053268432268837214,0.012687479266320249,23.81800763778551
11020267,0.0637810694353146,0.022764018913719035,35.69087052829338
11020228,0.44004152482358017,0.09865755928595404,22.420056681129687
11020229,0.08744258082418752,0.006329003342994295,7.237896323896729
11020230,0.3382751150759436,0.018155580807563836,5.367105056926183
11020231,0.12185142502163301,0.01205781930490918,9.895509472103821
11020232,0.06287867136078452,0.004755029940499518,7.562230304161742
11020233,0.0625075302187162,0.003044247188539128,4.870208721872697
11020234,0.1340462846045356,0.014287774303595924,10.658836494982182
11020235,0.059377168747033866,0.0051080378372767455,8.602696869968076
11020236,0.13308440151995027,0.004340492486475959,3.2614584706422485
11020237,0.12149300808162528,0.008465717080784292,6.968069368318369
11020238,0.22623208370910405,0.01585327541208431,7.007527470095234
11020240,0.15978882769815939,0.00599120982334567,3.749454770807285
11020241,0.0315163998135665,0.0015455962485434965,4.9041015397900285
11020480,0.25239378479234503,0.04462971480267074,17.682572825392466
11030149,0.0790762933646606,0.007591499106149342,9.600221233361454
11030300,0.12554552185023216,0.009562527999492035,7.616781433988164
11030326,0.10186725568984516,0.004795839304186315,4.707930209475936
11030114,0.13733450316988333,0.004618754445923545,3.363142065042553
11030115,0.04657671081252465,0.001639706128797111,3.5204420840215023
11030116,0.11131869293755749,0.005590623732874203,5.022178742262252
11030117,0.05300820450244444,0.008806398090248484,16.61327368642034
11030118,0.08537318072210857,0.0041151598991466505,4.8202021575623135
11030119,0.08400742507050225,3.488835180717357E-4,0.4153008115400981
11030120,0.051202335548802255,0.0021125564263498086,4.125898562451857
11030121,0.052102007290583105,0.010157295690317945,19.495017982068745
11030122,0.06084830399816729,0.012983765351387315,21.337924803587587
11030123,0.03682024718403957,0.006548421539715002,17.784838616057797
11030124,0.05024193790666078,0.0056847885275293835,11.314827342230618
11030125,0.03430475202520614,0.006571592766394565,19.156508583901
11030126,0.1798733011915163,0.0026469656791097947,1.471572302045813
11030127,0.13540988348787025,0.011679491131149543,8.625287039845778
11030129,0.10033164037292194,0.0017572787373610571,1.751470155206713
11030131,0.06581648471660949,0.0036941685967665167,5.61283181967671
11030132,0.1777908581648726,0.008718868690056192,4.904002815471443
11030133,0.04201608726633957,8.828104936221073E-4,2.1011249525115945
11030134,0.2983174744641212,0.018465228545870488,6.1897911206979295
11030135,0.08252678177742075,0.010160080904225034,12.311253008298966
11030136,0.11268671619500115,0.013107785946032112,11.632059561793834
11030137,0.05710912810177263,0.013683277959896342,23.9598789452918
11030138,0.05247175505012418,0.011830956498985912,22.54728565431873
11030139,0.054327569482772,0.004515381299532161,8.311399428542535
11030140,0.056123169648037305,0.009127941434871431,16.264123163597276
11030141,0.10305903591559272,0.006722036058455103,6.522510130951134
11030142,0.06135996838555153,0.010359145332941822,16.882579319224515
11030180,0.16575055575262593,0.007855741701294399,4.739496447311274
11030182,0.039700394694797206,8.826437329303989E-4,2.22326185851767
12020052,0.06686179141631769,0.003352675447776272,5.014336853316868
12020053,0.08926954419503137,0.01366455143562951,15.307069795019812
12020054,0.09741098306214649,0.005445622932688637,5.590358254791891
12020055,0.18574472030719963,0.012005606669828707,6.463498208709709
12020056,0.059382553274935905,0.009442293543575108,15.900787390966729
12020057,0.07323327233964491,0.012872935955227115,17.57798817936794
12020058,0.08589570877461247,0.00927183603597458,10.79429481198365
12020059,0.07679526160498715,0.024924397915674017,32.45564556297495
12020060,0.07259705484872407,0.009153537462949755,12.608689818097535
12020061,0.1164493030293229,0.0069029843700743184,5.927888094217352
